職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
現場採樣工程師(土壤與地下水)- 環境(高雄)考核通過50K↑,SGS _ 台灣檢驗科技股份有限公司,環境工程人員 / 工程師、化工化學工程師、安全／衛生相關檢驗人員,45000,高雄市楠梓區開發路61號,"*工作目標:
土壤、地下水(水質)、底泥及廢棄物…等污染調查十分複雜，污染範圍判斷需要科學資料佐證，採樣工程師為污染調查工作的第一線人員，提供具代表性資料及樣品，以協助建立污染整治方向，達成土地及地下水資源永續利用，改善生活環境，增進國民健康

*工作內容:
1. 負責土壤(手動與鑽機)、地下水(水質)、底泥及廢棄物採樣工作，確保採樣記錄報告準確與準時
2. 熟悉採樣方法技術操作(含儀器設備操作及數據處理..等)；儀器設備之使用、維護及保養
3. 執行品保品管(儀器設備校正檢量線及相關品質管制規範之作業)
4. 其他主管交辦事項

*工作訓練:
1. 採樣流程與數據紀錄分析訓練
2. 採樣方法包含：地下水採樣方法、土壤採樣方法、土壤氣體採樣方法等
3. Geoprobe、透地雷達、空拍機操作等
4. 儀器設備相關使用與校正之訓練，例如採樣鏟、劈管採樣器、薄管採樣器、其他土壤採樣器、鑽探設備、土壤氣體採樣設備、其他初步開挖工具等

*工作願景:
1. 一年一次或二次晉升加薪評估
2. 完整學習地圖

*薪資條件:
1.薪資不含其他津貼與獎金
2.內部訓練考核通過並申報，另有採樣津貼
3.大貨車出勤另有駕駛津貼
4.通過考核月薪50K以上

更多關於SGS: https://youtu.be/BVGQd9pqVCo",不拘,不拘,不拘,"1. 具有土壤與地下水相關作業經驗佳
2. 需為理/工/醫/農相關科系畢業
3. 需配合加班與出差(每次出差時間不會超過5天，一年累積時間約三個月以下)
4. 善於溝通、負責仔細，確保步驟確實
5. 需要靈活應變，可配合現場狀況調整
6. 無甲級職業安全管理技術士證照者，需配合外訓",https://www.104.com.tw/job/8bbka?jobsource=index_s
☆總部-產品經理PM(挑戰新高度：成為高端訂閱式居家服務的先行者，薪資65K起),媽咪樂健康科技股份有限公司,軟體專案主管、專案管理主管、營運管理師／系統整合／ERP專案師,60000,高雄市左營區富民路309號 (距捷運巨蛋站約310公尺),"媽咪樂致力於開創「居家服務信任中心」，我們提供客戶「訂閱式服務」，
聚焦客戶居家的需求和痛點，提供最佳的解決方案和服務，為客戶創造最大價值，
在這裡，你有機會【改變他人的生活】，服務他人成就自己！

【你要做什麼】
• 與UX/UI、工程師和營運單位密切合作，交付合格的產品。
• 分析和平衡消費者需求與業務優先級。
• 管理產品的開發週期。
• 從客戶視角解決痛點, 規劃產品路線圖和業務戰略。
• 觀測產業趨勢和變化，找出商機

【我們在找誰？】
• 資訊/行銷或相關專業碩士優先。
• 至少2 年SaaS/App 行業的產品管理或軟件開發經驗。
• 對創意應用程序或服務充滿熱情，喜歡抓住趨勢並毫不猶豫地提高標準。
• 熟悉從概念規劃到發布創建軟件產品的過程。
• 熟悉操作具有數據分析和市場趨勢的產品。
• 出色的人際交往能力，喜歡與跨職能團隊合作。
• 上進心強、有創新精神、善於解決問題。

【職務要求必要項目 Job Requirement】
・前端語言基礎: JavaScript, CSS, RWD, AJAX
・後台語言基礎: JavaScript, SQL, MS SQL
・後端開發框架: Node.js
・加分 AWS cloud services

【 我們提供的機會】
￭友善的工作環境：我們鼓勵團隊合作，共同成長，並提供支持和培訓，以提高您的專業技能。
￭優厚的薪酬待遇：我們重視您的價值，將提供具競爭力的薪資和福利。
￭發展機會：我們為您提供升遷和成長的機會，助您實現職涯目標。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,抗壓性高，職業操守良好，具有良好的溝通能力、團隊建立能力。,https://www.104.com.tw/job/7lg51?jobsource=index_s
後端軟體工程師 Backend Software Engineer (Node.js C# PHP python)(高雄),資旅軟體開發有限公司,軟體工程師,40000,高雄市前金區中正四路211號16樓之一(華國金融大樓) (距捷運市議會站約180公尺),"GLSoft 相信科技能夠創造更好的世界，我們正在尋找與我們有相同信念的夥伴加入我們的行列。

【 職責 】
1. 參與電子商務網站的功能開發，包括但不限於訂單處理、支付系統、庫存管理等。
2. 負責後端系統的架構設計、開發和優化，確保系統穩定運行並滿足業務需求。
3. 與前端工程師、產品經理和其他相關團隊密切合作，確保項目的整體成功。
4. 進行代碼審查，確保代碼質量和標準。

【 技能要求 】
1. 通 Java 或  Node.js®，或其他後端語言C# PHP Python Ruby。
2. 具備良好的數據庫設計和優化能力，熟悉關聯型數據庫如MySQL。
3. 具備良好的系統設計和架構能力，能夠解決高並發、高性能的技術挑戰。
4. 具備良好的溝通能力和團隊協作精神，能夠有效合作解決問題。
5. 熟悉電子商務相關領域，瞭解電商系統的流程和需求者優先考慮。
6. 積極學習新技術，能夠快速適應變化。

【 加分條件 】
1. 具備大型電商網站開發經驗。
2. 熟悉微服務架構。
3. 具備前端開發經驗，瞭解前後端協作流程。
4. 有高並發、高可用性系統開發經驗。
5. 具備英語閱讀和書寫能力。

【備註】
1. 此職位開放Java和Node.js或其他後端語言C# PHP Python Ruby 開發者申請，請在申請信中註明您的主要開發語言。
2. 請提供相關作品或項目經驗，以助於評估您的技能和經驗。
3. 我們提供具有競爭力的薪資、靈活的工作環境和良好的晉升機會。


歡迎加入 GLSoft 的團隊，讓我們一起以行動力成為驅動社會演進的力量。


GLSoft believes in the power of technology to create a better world, and we are seeking partners who share this belief to join our team.

【 Responsibilities 】
1. Participate in the development of e-commerce websites, including but not limited to order processing, payment systems, inventory management, etc.
2. Responsible for the architecture design, development, and optimization of backend systems to ensure stable operation and meet business needs.
3. Collaborate closely with frontend engineers, product managers, and other relevant teams to ensure the overall success of projects.
4. Conduct code reviews to ensure code quality and standards.

【 Required Skills 】
1. Proficient in Java or Node.js®, or other backend languages such as C#, PHP, Python, Ruby.
2. Strong database design and optimization skills, familiarity with relational databases such as MySQL.
3. Strong system design and architecture skills, capable of addressing high-concurrency, high-performance technical challenges.
4. Good communication skills and teamwork spirit, able to effectively collaborate to solve problems.
5. Familiarity with the e-commerce domain, understanding of e-commerce system processes and requirements is preferred.
6. Actively learn new technologies and adapt to changes quickly.

【 Bonus Skills 】
1. Experience in developing large-scale e-commerce websites.
2. Familiarity with microservices architecture.
3. Frontend development experience, understanding of frontend-backend collaboration processes.
4. Experience in developing high-concurrency, high-availability systems.
5. Proficiency in English reading and writing.

【 Notes 】
1. This position is open to Java and Node.js or other backend language developers. Please specify your primary development language in your application letter.
2. Please provide relevant works or project experiences to help evaluate your skills and experience.
3. We offer competitive salaries, a flexible work environment, and good opportunities for advancement.

Welcome to join the GLSoft team, let's take action together to become a driving force for social progress.","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '中等', 'Write': '中等'}]",Github、Git、C++.Net、Java、Spring、Visual C#、Visual Studio、Visual Studio .net、RDBMS、HTML、J2EE、Node.js、Django、Angular、e-commerce,系統架構規劃、系統整合分析、軟體工程系統開發、軟體程式設計、結構化程式設計、網路程式設計、模組化系統設計、資料庫系統管理維護,未填寫,https://www.104.com.tw/job/7t2er?jobsource=index_s
軟體自動化測試工程師 QA Engineer,肚肚股份有限公司,可靠度工程師、軟韌體測試工程師、測試人員,40000,高雄市前鎮區成功二路25號12樓,"肚肚正在尋找專業且富有熱情的測試工程師加入，幫助台灣走向餐飲數據資訊化的時代! 
你/妳將會是負責參與最佳化我們高速成長SaaS服務背後關鍵一員! 賦於我們的系統去面對現階段更快速的商業成長、不斷地獲取新客戶與推陳出新產品。
無論是從雲端基礎建設以及維運觀點來強化穩固我們的SaaS產品，更進一步做到健全的雲端SaaS架構設計；或是透過開發作為業界標準的Open API，共同打造穩定且高效的餐飲數位生態系統。


【職務內容】

1. 設計與開發自動化測試腳本：依產品需求與規範，制定自動化測試腳本
2.執行自動化測試：執行自動化測試腳本，檢查與紀錄測試結果，並追蹤和管理缺陷
3.配置和維護測試：設置測試環境，包括配置測試工具和相關軟體，並確保測試環境的穩定性和一致性
4. 產品系統測試：進行系統、功能、介面與相容性測試
5. 產品數值測試：進行前端顯示與後端數值相關串連測試
6. 產品平衡建議：適時提出有效且有利於產品的優化建議意見
7. 協調與溝通：與開發團隊和其他相關利害關係人合作，共同解決問題，提供測試結果和建議。
8. 分析性能測試、測試資料、釐清問題、提出改善建議並撰寫測試報告
9. 提供測試報告和建議以保障產品可測性和架構合理性

【職務要求】

1.程式設計與撰寫能力：自動化測試工程師需要具備至少一種程式語言的編程和撰寫能力，如Python、Java、C#等，以便撰寫自動化測試腳本和工具。
2.測試框架和工具 : 熟悉並掌握常用的測試框架和工具，如Selenium、Appium、Robot Framework等，以便進行自動化測試開發和執行。
3.前後端技術：對於APP應用程式的前端與後端要有基礎的了解，以便能夠編寫自動化測試腳本
4. QA工作經驗一年以上，具備APP和WEB自動化測試經驗","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",C#、Java、Python,功能測試(function test)、使用者測試(Usability test)、問題追蹤處理(Bug tracking)、軟體整合測試、測試計劃及測試報告書撰寫,"具備團隊合作的精神、正面且專業的態度。
強烈的責任心、積極主動、有耐心且個性細心謹慎。
邏輯思考能力強且具解決問題的獨立思考能力。
擁有良好的學習、溝通與口述和文字表達能力。",https://www.104.com.tw/job/7kvby?jobsource=index_s
軟體工程師,喬禾科技自動化機械有限公司,軟體工程師、演算法工程師,40000,高雄市楠梓區久昌街302號,"1. 負責公司產品軟體架構及模組設計並控管軟體設計進度。
2. 協助及配合軟體新技術與新工具之開發與驗證。
3. 規劃及執行軟體設計分析與程式撰寫。
4. 產品軟體測試、修改與維護。
5. 熟悉Windows應用程式與UI界面開發，具Visual Studio C# 實務經驗尤佳。
6. 其他主管交辦事項。

軟體工程師在現代科技發展中扮演著重要的角色，是公司產品開發不可或缺的一環。隨著人工智慧、大數據等新興科技的快速發展，軟體工程師的職業前景也非常廣闊，而且相對穩定。本職位提供了學習成長的空間以及各種挑戰，歡迎對軟體開發充滿熱情的你加入我們的團隊。
如果你對軟體開發充滿熱情，並且符合以上條件，歡迎加入我們的團隊！",不拘,C#,不拘,未填寫,https://www.104.com.tw/job/6v4zg?jobsource=index_s
後端軟體工程師 Back-End Software Engineer,肚肚股份有限公司,通訊軟體工程師、軟體工程師,40000,高雄市前鎮區成功二路25號12樓,"肚肚正在尋找專業且富有熱情的後端軟體工程師加入，幫助台灣走向餐飲數據資訊化的時代! 
你/妳將會是負責參與最佳化我們高速成長SaaS服務背後關鍵一員! 賦於我們的系統去面對現階段更快速的商業成長、不斷地獲取新客戶與推陳出新產品。
無論是從雲端基礎建設以及維運觀點來強化穩固我們的SaaS產品，更進一步做到健全的雲端SaaS架構設計；或是透過開發作為業界標準的Open API，共同打造穩定且高效的餐飲數位生態系統。

【工作內容】你/妳將可以參於

- 設計、開發與維護肚肚平台之後端服務(如線上點餐, 掃碼點餐, 訂候位, 會員及店家菜單管理後台...等等)。
- 設計、開發與維護業界標準之Open API來有效串接各類第三方服務(如UberEat, Foodpand, LINE, Ocard...等等)。
- 設計支持高性能、可擴展和高可用服務架構，以及應付高流量的分散式系統，提升服務的效能和系統的穩定性。
- 改善雲端基礎建設、服務健康監控機制與制定持續改善計畫。
- 參與程式碼和設計評審，共同維護我們的開發標準。
- 與開發團隊(前端, QA, 設計師及產品經理)一起打造優秀的產品，以更好地規劃和執行複雜的項目。

【具備條件】
- 熟悉Linux開發環境、基本雲端系統管理與架構設計經驗(AWS, Azure與GCP任一)。
- RESTful API設計與串接經驗, 熟悉任一套Backend framework，包含但不限於PHP Laravel,Node.js以及Python FastAPI。
- 熟悉SQL並了解如何使用資料庫及基本效能調校, 包含但不限於MySQL或PostgreSQL。
- 具Git版本控制經驗。
- 具良好溝通能力及團隊合作能力。",不拘,Github、PHP、Python、MySQL,不拘,"※ 請先完成「104適性測驗」再應徵此職務

【額外加分】
- 熟悉AWS/Azure/GCP雲端服務(任一)，如 EC2 Auto scaling、ELB、RDS、S3、CloudFront、Route53 等。
- 具有DevOps經驗。
- 具Python及C#相關開發經驗。",https://www.104.com.tw/job/7jnue?jobsource=index_s
【南】Frontend Engineer｜前端開發工程師,大門科技顧問有限公司,Internet程式設計師、軟體工程師,40000,高雄市苓雅區,"【關於我們】 
與全球十大平台網站合作，在交易、安全和區塊鏈產品創新方面提供一流的服務體驗。

我們正在全球招募更多優秀的志同道合的朋友加入我們，我們理想的候選人：積極主動，邏輯能力較好，有著良好的團隊合作和溝通協調能力；具有一定專研精神，敢於挑戰自我，勇於解決各種未知問題。

【工作內容】
1、負責公司產品的web前端頁面與交互開發，react。
2、完成頁面程式編寫，根據需求實現視覺交互效果以及數據交互。
3、根據產品設計師完成靜態頁面和交互，配合後端工程師完成網站功能。

【具備條件】
1、精通JavaScript、HTML、CSS3、jQuery、頁面結構和佈局。 
2、熟練掌握React前端框架，熟悉並會使用Gulp、Webpack等工具進行前端項目構建。
3、瞭解MVVM、MVC開發模式，瞭解前端模塊化方案。
4、熟悉瀏覽器相容性、終端適配，對前端加載流和渲染流程有深入的瞭解。
5、良好的代碼組織與規範，溝通協作能力和學習能力，有較強的邏輯分析能力和代碼質量意識，善於溝通和團隊協作。
6、3 年以上前端開發經驗。",不拘,JavaScript、CSS、Sass,軟體工程系統開發、軟體程式設計、網路程式設計,未填寫,https://www.104.com.tw/job/7gcze?jobsource=index_s
16_環境採樣工程師_土水採樣類(無經驗可/具優渥工作獎金),台灣歐陸檢驗科技股份有限公司,環境工程人員 / 工程師、安全／衛生相關檢驗人員、化工化學工程師,47500,高雄市前鎮區新生路248-37號號4樓,"我們是外勤工作，土水組採樣工作簡單來說，會先進行出勤前準備，依SOP採集樣品後，攜回公司收樣。採集的樣品包含飲用水類、水質水量類、地下水類、土壤類、廢棄物類等。

==============================
✦ 職務亮點介紹
==============================

☛ 歡迎喜歡輕旅遊或探險的夥伴，一起加入我們 ☚
有機會到全台灣各個地方採樣，欣賞台灣各地風景，有種工作兼輕旅遊 的感覺，目前有執行金門、澎湖、馬祖、台東、蘭嶼、綠島、小琉球的計畫案件。

☛ 對於環境保護有熱忱的你，如此有意義的工作真的很適合你 ☚ 
相信大家都看過齊柏林導演的「看見台灣」，在台灣有很多美麗的地方，也有一些需要被關心的地方，採樣工作除了是定期監測環境外，也是在為我們生活環境盡力的一份工作。

==============================
✦ 我們的採樣工程師
==============================

✓ 到指定公司及地點，執行環境汙染檢測，操作儀器採集環境樣品，執行現場分析
✓ 環境樣品及數據整理
✓ 採樣津貼：通過考核後，每月可依出勤案件領取

➥ We’re here! 高雄前鎮區_台宇環境科技

==============================
➤ 台灣歐陸集團 – 環境檢驗的領導品牌
==============================

☛ 可以期待的未來發展性 ☚
歐陸集團在全球54個國家設立據點，超過900間檢測實驗室，現階段員工總數也達到5.8萬人，在台灣目前擁有2間食品檢測實驗室、5間環境檢測公司及2間藥物研發公司，聘僱員工總數逾 1000名。

☛ 台宇環境科技 ☚
為歐陸集團旗下1間環境檢驗子公司，土水部門持續擴編中，晉升管道暢通！人才方面我們積極培育，讓人才能夠在合宜的狀況下，到其他部門歷練，甚至可以跟總部申請進行集團內跨區的輪調。","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",Adobe Acrobat、Excel、Outlook、PowerPoint、Word、中文打字20~50,規劃實施勞工作業區域環境檢測、化學檢測儀器操作、實驗室設備操作,"◤ 如果你擁有以下條件，就是我們要找的人！ ◢
1. 有環境監測採樣相關作業經驗
2. 喜歡專業性外勤工作
3. 喜愛冒險性格 (我們偶爾需爬高，採樣團隊是公司裡健壯的一群人)
4. 環工相關科系，或大學畢業於 理/工/農 相關科系
5. 有勞工安全相關證照
6. 具汽車手排駕照
7. 因採樣案件量及時程安排，願意配合平/假日加班",https://www.104.com.tw/job/7bbsh?jobsource=index_s
儀電設備維護客服工程師 (南區),液空台灣_亞東工業氣體股份有限公司,電機技師／工程師、機電技師／工程師、自動控制工程師,40000,高雄市楠梓區,"液空亞東因應業務拓展，於高雄楠梓徵求「設備維護工程師」，為南部客戶(高雄、台南)提供氣體生產製造設備相關維運服務，包含定期巡檢保養、緊急故障排解、效率提升規劃及執行等。

工作內容：
1. 氣體生產製造設備運轉維護：
     - 定期巡檢、紀錄、維修、保養客戶廠區之生產設備 
     - 定期及年度設備工檢、保修計劃之規劃與執行
     - 客戶服務諮詢及緊急故障排解

2. 設備建置或效率提升：
     - 召開及申請施工作業之相關風險評估與許可證
     - 依據運轉數據進行效率提升規劃與執行
     - 承攬商管理及客戶端監工

3. 其他
    - 內部相關系統維護
    - 保修工具及備品採購作業   


注意：本職務需要on-call 及 自備車輛通勤",不拘,PLC,電機設備保養修護、電機設備操作、機務維修保養、機電儀表工具使用、設備器材使用及維護、改善設備問題及功能提昇、定期檢測製程設備與故障排除,"1. 專科(含)以上，電機、自動控制、機械或化工優先考慮
2. 可接受戶外工作及跨廠區移動者
3. 可接受on-call 以及 自備車輛通勤

加分項：
2. 具2年以上，電機、機電維護保養經驗尤佳
3. 具備高壓氣體特定設備操作人員、一般高壓氣體作業主管證照尤佳",https://www.104.com.tw/job/8239n?jobsource=index_s
環境工程師,恆逸工程股份有限公司,環境工程人員 / 工程師、安全／衛生相關檢驗人員、職業安全衛生管理師,32000,高雄市前鎮區中山三路,"本職位負責
1.地下水井設置監造、相關處理設備控制操作與維護。
2.執行定期巡視並記錄相關操作數據，進行系統樣品採樣與檢驗分析，設備保養維護作業執行，系統趨勢分析與異常處置及改善，並協助主管交辦事項。
3.需要負責廢水處理設備操作、巡檢廢水各單元、化驗分析水質、設備維護及保養，以及污泥脫水機操作等職責。
4.負責每日相關設備操作報表填寫，每月月報、季報、半年報的編寫。

環境工程師在現今社會具有相當重要的地位，因為我們肩負保護並改善環境資源，讓人類和自然環境能夠和諧共處。隨著全球環境問題的日益嚴重，環境工程師的需求量也越來越大，這是一個充滿發展潛力的職業。
如果您想挑戰這個充滿發展潛力的職業，請即刻申請加入我們的團隊！",不拘,不拘,土木工程施工與監造、安全措施與假設工程、工程協調與問題處理、監工日報表填寫、工程施工監督管理、工程管理-品質管理,未填寫,https://www.104.com.tw/job/8cnpj?jobsource=index_s
【擴大徵才】產品機構/模具研發工程師 - 優渥年終獎金/提供宿舍/無經驗可,川湖科技股份有限公司,機械工程師、機構工程師、工程助理,40000,高雄市路竹區,"隨著科技的進步，人類的生活與手機及其他行動裝置越來越密不可分。雲端服務、AI、IoT等技術都大大增加了數據儲存與分析的需求，不僅刺激著全球伺服器相關產業更要往前突破成長，也為川湖帶來更多與同業合作的機會與產品應用。川湖在歷經了兩年多疫情的成長蛻變，2022年業績成長23%、2021年成長32%。我們清楚知道伺服器的需求只會逐年增加，因此我們歡迎對機構、模具設計有興趣的你/妳加入川湖團隊，在未來共創佳績。

此職務分為產品工程師及模具工程師，依主管面談結果分發。

產品工程師：
1. 伺服器導軌及其周邊產品機構之研發設計、檢驗測試
2. 家具櫥櫃系統導軌及其周邊產品機構之研發設計、檢驗測試

模具工程師：
1. 模具設計、檢驗測試

其他條件：
認真負責、配合度高、重視團隊精神、邏輯清晰，有主動學習與問題解決能力
相關科系無經驗者，藉由公司專業培訓模式，提供完整的教育訓練，未來有機會養成高階設計人才。",不拘,AutoCAD,不拘,未填寫,https://www.104.com.tw/job/50jbm?jobsource=index_s
(025)【高雄軟體研發中心專區】- 資料科學家,鴻海精密工業股份有限公司,軟體工程師、演算法工程師、其他資訊專業人員,40000,高雄市前鎮區高軟,"1. 每日掌握全球LLM最新進展、對應數據集、並實驗評比
2. LLM模型的各種任務訓練、調教
3. LLM模型與上下游任務的最佳化整合
4. LLM版本、數據集、對應提示用語的全歷程管控","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. 具有卷積神經網絡（CNNs）、圖神經網絡（GNNs）、Transformer、循環神經網絡（RNNs）和長短期記憶網絡（LSTMs）的經驗
2. 具有訓練調教大型語言模型（LLMs）的實踐經驗
3. 有適應預訓練的LLMs用於下游任務的經驗
4. 在自然語言處理（NLP）和視覺交叉領域具有建模經驗
5. 強大的分析和解決問題的能力
6. 了解隱私保護機器學習
7. 了解將原型轉化為最終產品所面臨的挑戰
8. 熟悉在資源受限平台上高效開發運行的算法所面臨的挑戰
9. 出色的多職能協作能力：展示了在組織中與算法設計、驗證工程師和其他技術部門合作的能力
10. 能夠訓練和調試學習系統的能力：定義指標和數據集，進行錯誤分析，並在現代機器學習框架中訓練模型
11. 在應用研究和開發方面展示了領導能力
12. 富有創造力、合作精神和專注於專案目標，能夠在跨職能團隊中實際工作
13. 能夠自信地介紹研究成果，能夠與其他團隊有效溝通合作，並清晰地傳達工作內容
14. 優秀的書面和口頭溝通能力，能夠自信地向大型觀眾介紹研究成果",https://www.104.com.tw/job/81e8w?jobsource=index_s
(027)【高雄軟體研發中心專區】- 資料科學家,鴻海精密工業股份有限公司,軟體工程師、演算法工程師、其他資訊專業人員,40000,高雄市前鎮區高軟,"1. 掌握全球Auto Featuring與Auto ML最新進展
2. 開發Auto Featuring+ML 各種任務、各領域應用
3. 整合與融合LLM、 Auto Featuring+ML","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. 扎實的機器學習基礎，擁有優秀的Python技能、精通機器學習工具包，例如PyTorch
2. 具備處理大規模數據集進行數據挖掘/索引的經驗
3. 強大的分析和解決問題的能力
4. 了解隱私保護機器學習
5. 了解將原型轉化為最終產品所面臨的挑戰
6. 熟悉在資源受限平台上高效開發運行的算法所面臨的挑戰
7. 出色的多職能協作能力：展示了在組織中與算法設計、驗證工程師和其他技術部門合作的能力
8. 能夠訓練和調試學習系統的能力：定義指標和數據集，進行錯誤分析，並在現代機器學習框架中訓練模型
9. 在應用研究和開發方面展示了領導能力
10. 富有創造力、合作精神和專注於專案目標，能夠在跨職能團隊中實際工作
11. 能夠自信地介紹研究成果，能夠與其他團隊有效溝通合作，並清晰地傳達工作內容
12. 優秀的書面和口頭溝通能力，能夠自信地向大型觀眾介紹研究成果",https://www.104.com.tw/job/81e95?jobsource=index_s
大數據分析資深/主任工程師 - 資訊中心,華泰電子股份有限公司,演算法工程師、資料庫管理人員,40000,高雄市楠梓區中三街9號,"1.大數據分析(資料清洗、分析、AI相關演算法建立)
2.資料收集與整理(熟悉ETL、Python、C#開發)
3.SQL資料庫管理
4.SPC系統開發維運及修改

※績效獎金及各項津貼另計※
※【應徵者請配戴口罩入廠面談】※","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",C#、Python、MS SQL,不拘,"1.具半導體產業相關工作經驗者佳
2.具大數據系統應用經驗者佳
3.具統計分析、人工智慧專業知識者佳
4.具團隊合作精神、負責任、肯學習者佳",https://www.104.com.tw/job/7g54n?jobsource=index_s
(031)【高雄軟體研發中心專區】- 全端開發工程師,鴻海精密工業股份有限公司,系統分析師、軟體工程師、其他資訊專業人員,40000,高雄市前鎮區高軟,"1. AI 雛型與MVP展示的快速實作
2. 服務介面開發界接
3. 動態服務效能與體驗數據取得","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"1. 了解隱私保護機器學習
2. 了解將原型轉化為最終產品所面臨的挑戰
3. 具備物件導向分析設計、知識本體論、OWL、或RDF相關知識
4. 具備全端系統開發能力
5. 熟練掌握軟件開發實踐，包括設計、估算、開發、程式碼審查和自動化佈署測試
6. 出色的多職能協作能力：展示了在組織中與算法設計、驗證工程師和其他技術部門合作的能力
7. 強大的軟件工程技能，能夠創建可擴展和堅固的深度學習數據、建模和評估系統基礎設施
8. 在應用研究和開發方面展示了領導能力
9. 富有創造力、合作精神和專注於專案目標，能夠在跨職能團隊中實際工作
10. 能夠自信地介紹研究成果，能夠與其他團隊有效溝通合作，並清晰地傳達工作內容
11. 優秀的書面和口頭溝通能力，能夠自信地向大型觀眾介紹研究成果",https://www.104.com.tw/job/81e9r?jobsource=index_s
AWS Cloud Infrastructure 工程師,肚肚股份有限公司,通訊軟體工程師、軟體工程師,40000,高雄市前鎮區成功二路25號12樓1C (軟體科學園區）,"我們正在尋找一位熟悉 AWS Cloud Infrastructure 的工程師。
負責設計、建立和管理我們的雲端基礎設施。作為 AWS Cloud Infrastructure 工程師，您將與軟體開發團隊密切合作，確保我們的應用程序在 AWS 上運行順暢、安全且高效。

職責主要包括 :
雲端架構，包括計算、儲存、網路和安全性方面。
2. 配置和管理 AWS 服務，如 EC2、S3、RDS、Lambda 等。
3. 建立自動部署機制 (CI/CD) 及其監控和維護作業。
4. 監控系統性能，並採取必要的措施來提高效率和可用性。
5. 實施安全最佳實踐，確保數據和應用程序的安全性。
6. 解決問題並提供技術支援，以確保系統的穩定運行。
7. 專注於優化高流量環境的策略與實施，包括負載平衡、自動擴展及緩存策略，以應對突發流量高峰。",不拘,不拘,不拘,"所需技能和經驗：

1. 精通 AWS 服務，具有相關的認證如 AWS Certified Solutions Architect、AWS Certified SysOps Administrator 等者優先。
2. 熟練基礎設施即代碼 (Infrastructure as Code) 工具，如 CDK(Cloud Development Kit)、Terraform 等。

3. 具有良好的 Linux/Unix 系統管理技能。
4. 熟練容器技術，如 Docker 和 Kubernetes。
5. 熟悉監控和日誌管理工具，如 CloudWatch、Grafana、ELK Stack 等。
6. 良好的問題解決能力和溝通能力，能夠與團隊合作解決複雜的技術問題。

這是一個具有挑戰性和成長空間的職位，
如果您對雲端技術充滿熱情並且擁有相關的技能和經驗，我們期待您的加入！",https://www.104.com.tw/job/8btt5?jobsource=index_s
C++ server 後端軟體工程師 | Bigdata(可遠端)(高雄),萊泀股份有限公司,軟體工程師、後端工程師、Internet程式設計師,90000,高雄市新興區東區新莊里新莊街129巷70弄1號,"【此職務的工作介紹】
作為C++軟體維護及開發人員，您將在一個友好的產品團隊中工作，負責所有後端開發及管理。這個獨特的角色讓您有機會大顯身手並成為團隊中很重要的一員。
您還將與我們的開發團隊和利益相關者一起負責項目，負責網站和應用程序的所有需求。

1. 數據收集應用相關程式開發與維護
2. 即時/歷史 統計演算及數據分析開發與維護
3. 前、後台系統網絡開發與維護
4. 導入LLM、AI進入系統
5. 跨部門需求溝通與確認
6. 整理和編寫技術文檔
7. 協作對象有前、後端工程師、設計師 、測試工程師、運維專家等一同合作

【職務條件】
1.有一定的C++開發經驗，會任一門指令碼語言(python或者shell）
2.理解多綫程等基礎架構，物件導向設計、瞭解其原理和實現機制
3.良好的Coding Style、程式模組化與功能化的架構設計、除維護外，若有程式碼重構經驗尤佳
4.若能根據業務需要採用不同架構設計標準化的微服務為加分項目
5.喜歡鑽研及解決問題，具有較強的責任心及團隊合作精神、偶有通靈的能力
6.有台灣券商、期貨商相關工作經驗優先聊聊

【這樣很加分】
1. 履歷中有各種參與過的專案經驗，讓我們可以更快速的認識你的能力與經驗。
2. 具備開發經驗也很可以！",不拘,Linux、Shell、Github、Git、C++,系統架構規劃、系統整合分析、軟體工程系統開發、軟體程式設計、結構化程式設計、模組化系統設計、資料庫系統管理維護、資料庫程式設計、資料庫軟體應用,未填寫,https://www.104.com.tw/job/8bptt?jobsource=index_s
